"cust_id","state","zip","speeddown","speedup","last","numords","dollars","sincepurch","oldmodel","refurb","eightvalve","type","income","medhvalue","buy1","training"
46787,"Georgia",30809,93.199997,9.1000004,10,2,102,14,0,0,0,"quickservice",0.86628002,2.2639999,0,1
56231,"Ohio",43123,49.700001,3,41,1,97,30,0,1,0,"quickservice",0.60863,1.505,0,0
6046,"California",91601,50.099998,3,32,5,199,18,0,0,0,"quickservice",0.48638001,4.6420002,0,1
32873,"Tennessee",37129,74.400002,7.4000001,34,2,116,28,1,0,0,"quickservice",0.62295002,1.682,0,1
56409,"Illinois",60402,90.5,9,36,2,132,30,1,0,0,"fastcasual",0.53402001,1.8380001,0,1
14142,"Wisconsin",53952,13.9,0.40000001,12,4,83,6,0,0,0,"quickservice",0.47762999,1.288,0,1
28144,"New Mexico",87111,91.300003,9.1000004,9,4,166,21,0,1,0,"quickservice",0.62844002,2.4579999,0,1
25917,"Washington",98290,63.599998,6.4000001,27,3,72,24,0,0,0,"other",0.76489002,3.493,0,1
29675,"Mississippi",39051,9.6999998,1.1,21,1,40,10,0,0,0,"quickservice",0.31922001,0.70899999,0,0
15667,"Ohio",44512,48.900002,2.9000001,39,3,66,35,1,0,0,"quickservice",0.46577001,1.132,0,1
73001,"New York",11954,100,10,5,4,815,33,0,1,1,"other",0.68528003,8.0740004,0,0
38060,"North Carolina",28027,50,3,11,3,122,36,1,0,0,"fastcasual",0.59257001,1.784,0,1
74908,"California",95008,88,22,28,1,64,30,0,1,0,"quickservice",0.87203997,6.5869999,0,0
55760,"Massachusetts",2135,85.599998,39.5,29,1,24,19,0,0,0,"quickservice",0.48686999,3.5050001,0,1
71818,"Iowa",52356,27,2.7,26,1,50,18,0,0,0,"fastcasual",0.56411999,1.3789999,0,0
1907,"Florida",33559,50,10,31,2,150,13,0,0,0,"fastcasual",0.55642998,1.538,0,0
44995,"South Carolina",29640,84.5,2.9000001,8,2,79,27,0,0,0,"other",0.40731001,1.096,0,0
22199,"Pennsylvania",18333,50,3,36,2,69,40,1,0,1,"quickservice",0.58838999,2.125,0,0
14922,"New York",14167,42.900002,2.5999999,27,1,134,14,0,0,0,"quickservice",0.52888,1.3660001,0,0
62030,"Texas",77478,69,6.9000001,23,1,97,24,1,0,0,"quickservice",0.89548999,2.4760001,0,1
14868,"Pennsylvania",19083,90,45,4,5,265,37,1,0,0,"quickservice",0.90946001,2.9549999,0,0
12439,"California",92707,49.5,3,32,2,65,46,0,1,0,"fastcasual",0.57384002,3.1500001,0,0
14453,"Iowa",51108,26.9,0.80000001,14,5,85,5,0,0,1,"fastcasual",0.51666999,1.14,0,1
3848,"Pennsylvania",15205,78.300003,39.200001,39,1,56,11,0,0,1,"quickservice",0.51078999,1.0599999,0,1
63515,"North Carolina",28314,50,3,25,2,49,15,0,0,0,"quickservice",0.49011001,1.27,0,1
26289,"Illinois",62040,81.699997,2.5,11,1,50,19,0,0,0,"other",0.45737001,0.847,0,1
56546,"Georgia",31404,96.400002,9.6000004,20,1,44,22,0,0,0,"fastcasual",0.31263,1.113,0,0
12829,"Tennessee",37148,72.5,7.1999998,36,2,120,15,0,0,1,"quickservice",0.49359,1.3279999,0,1
43555,"Minnesota",56465,76.400002,2.5,29,1,60,33,1,0,0,"quickservice",0.46176001,2.45,0,1
46497,"Idaho",83605,38.700001,1.2,7,4,98,8,0,0,1,"other",0.37729001,0.98100001,1,0
21926,"Florida",32164,49.299999,9.8999996,26,1,4,11,0,0,0,"quickservice",0.46404999,1.5700001,0,1
38662,"Utah",84003,70.300003,7,38,1,44,17,0,0,0,"quickservice",0.76345003,2.6819999,0,0
6762,"Maryland",20816,83.800003,8.5,43,3,61,22,1,0,1,"quickservice",1.6869299,8.9259996,0,1
69054,"Florida",32117,50,10,16,3,104,9,0,0,0,"other",0.27105999,0.89399999,0,1
22134,"Pennsylvania",18641,90,45,2,1,26,30,1,0,1,"other",0.46379,1.0140001,0,1
40695,"Montana",59801,10,0.80000001,13,4,204,12,0,0,1,"quickservice",0.34461999,2.2750001,0,1
74609,"California",92592,39.5,2.4000001,10,3,78,34,0,1,0,"other",0.88354999,3.223,0,1
13117,"Maine",4087,45.5,2.7,39,1,44,27,1,0,1,"quickservice",0.62763,2.0139999,0,1
43108,"New York",11040,92.800003,9,34,2,96,27,0,0,0,"quickservice",1.01434,5.369,0,1
54959,"Texas",78154,9.8999996,1.5,38,5,266,30,1,0,0,"quickservice",0.71432,1.64,0,1
37838,"Nebraska",68640,0,0,35,2,166,28,0,1,0,"quickservice",0.51806003,0.755,0,1
3717,"Georgia",30474,10.8,1.3,10,1,24,22,0,1,0,"fastcasual",0.31946,1.074,0,1
3808,"Tennessee",37072,84.199997,8.3000002,21,1,44,33,0,1,0,"quickservice",0.53138,1.72,1,1
66577,"Illinois",62556,5.4000001,0.60000002,20,2,99,23,0,1,0,"quickservice",0.40893,0.78899997,0,1
18016,"Illinois",62910,28.6,2.9000001,6,2,162,9,0,0,0,"quickservice",0.42120999,0.75599998,0,1
14452,"Arizona",85373,86.599998,8.6999998,16,1,14,31,0,1,0,"fastcasual",0.49612001,1.447,0,1
24219,"Texas",78754,10,1.4,19,3,218,15,0,0,1,"fastcasual",0.54895997,1.63,0,0
39734,"Florida",32444,82.099998,8.1999998,33,3,164,13,0,0,0,"other",0.61233002,1.839,0,0
18499,"Oklahoma",73753,1.5,0.1,2,1,21,31,1,0,0,"fastcasual",0.49821001,0.921,0,1
55910,"Illinois",60560,46.400002,4.5999999,31,1,56,35,0,1,0,"quickservice",0.83634001,2.457,0,0
60825,"Texas",77964,1.6,0.2,14,3,168,32,1,0,1,"quickservice",0.42348999,1.113,0,1
43729,"Kentucky",42035,2.8,0.40000001,23,4,172,19,0,0,0,"fastcasual",0.52367997,0.88599998,0,0
19704,"New York",14043,50,3,33,2,224,44,0,1,0,"fastcasual",0.49369001,1.1440001,0,1
3604,"Massachusetts",1730,83.900002,36.900002,4,2,63,18,0,0,0,"quickservice",1.0881799,5.4039998,0,1
39732,"Texas",77640,9.8000002,1.5,14,1,22,13,0,0,0,"quickservice",0.29096001,0.62,0,1
17923,"Kansas",67062,6.5,0.60000002,26,2,40,24,0,0,0,"quickservice",0.64166999,1.36,0,0
2047,"Tennessee",37615,80,7,14,2,116,35,0,1,0,"fastcasual",0.50739998,1.762,0,1
49486,"Nebraska",68117,78.900002,7.9000001,14,1,40,20,1,0,0,"fastcasual",0.45427999,1.097,0,1
14167,"Virginia",24540,7.5,1.1,36,2,122,28,0,1,0,"quickservice",0.36513001,0.963,0,0
19729,"Texas",76111,99.900002,3,19,3,180,19,0,0,0,"other",0.40511,0.80800003,0,0
73585,"Montana",59404,5.0999999,0.40000001,23,1,34,14,0,0,0,"fastcasual",0.55448002,1.709,0,0
36368,"Tennessee",37701,100,3.0999999,18,1,30,36,0,1,1,"quickservice",0.40586999,1.192,0,1
21503,"Ohio",44412,8.1999998,0.60000002,13,3,98,36,0,1,1,"quickservice",0.58929002,1.516,0,1
72553,"Ohio",44505,15.5,1.1,33,1,44,11,0,0,0,"quickservice",0.29776999,0.77700001,0,0
49816,"Washington",99202,88.5,8.8999996,37,1,18,17,0,0,1,"quickservice",0.32859001,1.382,0,0
61613,"Ohio",44035,44.099998,2.5999999,21,2,29,21,1,0,1,"quickservice",0.43449,1.0599999,0,1
52045,"Vermont",5491,4.0999999,0.60000002,8,1,34,42,0,1,1,"quickservice",0.55571997,2.2460001,0,1
29315,"Indiana",47025,53.900002,1.8,29,4,86,22,0,1,0,"quickservice",0.58683997,1.648,0,1
58703,"Pennsylvania",15347,79.099998,39.5,7,5,296,5,0,0,0,"quickservice",0.55409002,1.391,0,0
46311,"Texas",77469,62.5,6.1999998,13,5,166,37,0,1,0,"quickservice",0.67088002,1.527,0,1
27075,"Oregon",97030,86.199997,8.6000004,30,1,40,20,0,0,0,"quickservice",0.43070999,2.023,0,1
59512,"Colorado",80012,82.400002,8.1999998,1,5,272,13,0,0,0,"quickservice",0.40989,1.633,0,1
40448,"Maryland",20674,49,2.9000001,12,2,130,38,1,0,1,"other",0.91667002,3.5239999,1,1
22205,"Oregon",97110,86.900002,2.5999999,20,2,66,8,0,0,0,"quickservice",0.41624999,6.033,0,0
14742,"New York",11565,100,10,13,3,104,27,1,0,0,"quickservice",1.175,4.4629998,0,1
33832,"California",90505,50,3,21,2,116,34,1,0,1,"quickservice",0.81772,6.8210001,0,1
55321,"Texas",76501,5.9000001,0.89999998,10,4,180,15,0,0,0,"quickservice",0.40237001,0.91399997,0,1
48166,"Illinois",62044,2.4000001,0.69999999,31,2,99,9,0,0,0,"quickservice",0.46313,0.83499998,0,0
22131,"Colorado",80124,73.400002,7.3000002,10,2,94,4,0,0,0,"fastcasual",0.98686999,3.809,0,1
27259,"California",93526,1,0.1,24,2,129,28,0,1,0,"fastcasual",0.58958,1.7920001,0,1
3734,"Michigan",48748,33.400002,1,7,1,74,23,0,0,0,"quickservice",0.34286001,0.86400002,0,1
34786,"Georgia",30114,76.400002,7.5999999,12,1,17,16,0,0,0,"quickservice",0.59878999,2.1989999,0,0
59594,"West Virginia",24938,3.4000001,0.1,22,1,4,26,1,0,1,"fastcasual",0.45774001,0.972,0,1
37608,"California",92503,88.199997,2.8,8,1,13,15,0,0,0,"fastcasual",0.56373,2.2249999,0,0
5975,"California",91950,46.599998,2.8,30,1,27,19,0,0,0,"quickservice",0.37987,2.635,0,0
9110,"Wyoming",83123,0,0,34,1,30,17,0,0,1,"quickservice",0.52218002,1.6390001,0,1
74927,"Texas",77461,23.200001,2.3,11,1,78,34,1,0,0,"quickservice",0.59219998,1.149,0,1
56475,"South Carolina",29527,39.799999,2.4000001,7,2,49,11,0,0,1,"fastcasual",0.35927001,1.2180001,0,1
57398,"Idaho",83861,0.30000001,0,6,2,54,4,0,0,0,"quickservice",0.40761,1.549,0,1
42207,"Wisconsin",54126,43.299999,1.9,18,1,26,41,1,0,1,"other",0.64942998,1.707,0,1
37477,"North Carolina",28711,75.300003,2.5,10,2,137,21,0,0,0,"quickservice",0.42271,1.941,0,0
18869,"Indiana",46385,76.099998,7.5999999,21,4,114,14,0,0,1,"fastcasual",0.68472999,1.827,0,0
40817,"California",90027,49.799999,3,20,1,20,15,0,0,0,"quickservice",0.47993001,7.9320002,0,1
32212,"New York",12180,48.299999,2.9000001,3,3,117,24,0,1,0,"fastcasual",0.47639999,1.719,0,1
63325,"Michigan",48507,85.599998,8.6000004,11,1,18,16,0,0,0,"quickservice",0.32161999,0.59500003,0,1
8156,"Tennessee",37811,94.699997,2.8,38,1,47,10,0,0,0,"fastcasual",0.32916999,0.87900001,0,0
49891,"Alabama",36785,42.200001,1.3,24,1,14,20,0,0,0,"other",0.36364001,0.69400001,0,1
30508,"New York",11225,100,10,11,3,88,33,1,0,0,"fastcasual",0.42921999,6.1570001,0,0
49698,"Oklahoma",73084,35.099998,2.0999999,24,2,244,11,0,0,0,"other",0.30502999,0.80800003,0,1
72773,"Kansas",67062,6.5,0.60000002,11,1,44,13,0,0,0,"quickservice",0.64166999,1.36,0,1
36043,"North Carolina",28466,24.799999,2.4000001,17,1,10,24,0,0,0,"quickservice",0.35550001,1.169,0,1
616,"Massachusetts",2540,96.5,48.200001,13,1,70,21,0,0,0,"quickservice",0.59858,4.9190001,0,0
2643,"Indiana",47130,48.200001,2.9000001,30,2,134,15,0,0,0,"quickservice",0.49107,1.242,0,0
70214,"Florida",34237,95,9.5,35,1,60,34,0,1,1,"fastcasual",0.39390001,1.0319999,0,1
441,"Michigan",49078,70.699997,2.0999999,32,5,178,28,1,0,1,"fastcasual",0.49362999,1.177,1,1
15914,"Kentucky",41535,13.4,1.4,14,2,92,32,1,0,1,"fastcasual",0.38582999,0.66299999,0,0
23134,"Wisconsin",53530,7.6999998,0.5,21,4,100,30,1,0,0,"quickservice",0.51014,1.206,0,1
19609,"California",95318,0,0,26,2,79,24,1,0,1,"quickservice",1.00744,3.7609999,0,1
1393,"Texas",76706,8.6999998,1.3,27,4,124,8,0,0,0,"fastcasual",0.26398,0.94400001,0,0
56058,"California",91775,99.599998,3,29,1,12,20,0,1,1,"quickservice",0.81612998,6.2129998,0,0
49533,"New York",11793,97.900002,9.8000002,17,1,14,22,0,0,0,"quickservice",1.1327699,4.3889999,0,0
36482,"Florida",33472,69.599998,7,20,1,30,31,0,1,0,"quickservice",0.63419002,2.4419999,0,1
62991,"Pennsylvania",18035,50,4.3000002,13,2,104,24,0,1,1,"quickservice",0.87083,2.7079999,0,1
44382,"Arkansas",72394,2.4000001,0.2,30,1,84,10,0,0,0,"quickservice",0.29374999,0.46900001,0,1
37078,"South Carolina",29692,16.6,1.7,35,2,79,21,0,0,0,"fastcasual",0.35036001,0.65899998,0,1
66134,"New York",12754,49.5,3,33,1,30,16,0,0,0,"quickservice",0.36313,1.516,0,1
36779,"North Carolina",27944,35.400002,2.0999999,15,3,128,8,0,0,0,"quickservice",0.43590999,1.698,0,0
73781,"Nebraska",68933,3.5999999,0.5,23,1,82,3,0,0,0,"quickservice",0.50749999,0.84100002,0,1
9455,"Iowa",52240,76.199997,7.5999999,26,1,74,10,0,0,1,"fastcasual",0.41405001,1.579,0,1
44963,"North Carolina",28086,49.099998,2.9000001,19,3,78,31,0,1,0,"quickservice",0.38979,1.077,0,1
5784,"New York",11793,97.900002,9.8000002,11,2,46,25,1,0,0,"quickservice",1.1327699,4.3889999,0,1
48328,"Florida",33183,88.400002,8.8000002,11,3,121,12,0,0,0,"fastcasual",0.52570999,1.669,0,1
19817,"Mississippi",38627,16.9,1,20,2,49,28,0,1,0,"quickservice",0.60312998,0.64399999,0,1
47534,"Kentucky",42134,5.9000001,0.80000001,23,1,34,27,0,0,1,"fastcasual",0.38370001,1.142,0,1
39549,"Florida",33071,25.6,1.6,18,1,20,21,0,0,0,"quickservice",0.75713998,2.8940001,0,0
53308,"Oregon",97113,79.5,7.9000001,17,1,78,12,0,0,0,"quickservice",0.53501999,1.976,0,0
65761,"California",96128,0,0,16,1,24,39,1,0,0,"quickservice",0.67986,2.773,0,1
53722,"Texas",76207,57.799999,1.8,9,2,62,17,0,0,0,"quickservice",0.61377001,1.579,0,1
30018,"Delaware",19973,85.400002,39.400002,9,1,30,24,0,0,1,"quickservice",0.456,1.918,0,1
46254,"New Hampshire",3582,27.6,1.7,15,2,46,23,0,1,1,"quickservice",0.36722001,0.991,0,1
7517,"Pennsylvania",17601,83.699997,40.900002,43,5,282,9,0,0,1,"quickservice",0.64144999,2.2,0,1
51515,"Texas",77808,6.6999998,0.5,39,3,188,14,0,0,0,"quickservice",0.60980999,1.6339999,0,1
65214,"Iowa",52591,16.4,1.7,35,1,54,21,0,1,1,"quickservice",0.39741001,0.84899998,0,0
567,"California",93003,48,2.5999999,29,1,20,40,1,0,0,"fastcasual",0.67860001,4.3330002,0,1
53642,"Ohio",44035,44.099998,2.5999999,27,1,70,14,0,0,0,"quickservice",0.43449,1.0599999,0,1
38553,"South Carolina",29745,40,1.5,21,2,110,17,0,0,1,"quickservice",0.48923999,1.398,0,0
48327,"Michigan",49235,49.299999,4.8000002,37,1,14,14,0,0,0,"quickservice",0.4975,1.052,0,1
69158,"Massachusetts",2740,89.5,40.200001,34,1,28,17,0,0,0,"quickservice",0.34259,2.1329999,0,0
68060,"Massachusetts",2740,89.5,40.200001,34,3,110,14,0,0,1,"quickservice",0.34259,2.1329999,1,1
67649,"North Carolina",28734,46.200001,2.7,27,4,225,35,1,0,1,"other",0.37066001,1.549,0,0
36349,"New York",11767,100,10,27,1,50,18,0,0,0,"quickservice",1.0920399,4.4460001,0,1
31546,"Wyoming",82609,21.4,2.5999999,32,1,74,19,0,0,1,"quickservice",0.60912001,2.0280001,0,1
50468,"Alabama",35473,97.099998,5.4000001,26,2,149,19,0,0,0,"quickservice",0.537,1.655,0,0
8907,"Pennsylvania",16417,33.799999,2.2,5,2,148,17,1,0,0,"quickservice",0.50101,1.17,1,0
53712,"Texas",75224,50,3,3,2,154,16,0,0,1,"quickservice",0.33829999,0.86900002,0,1
6359,"Indiana",47531,0,0,26,3,188,11,0,0,0,"quickservice",0.60865003,1.158,0,0
12252,"Virginia",23306,0,0,21,4,120,16,0,0,0,"fastcasual",0.53911,2.086,0,0
59263,"New York",14094,49.5,3,27,2,66,21,0,0,0,"fastcasual",0.49849001,1.0650001,0,1
31498,"Alabama",36576,29.5,1.8,32,1,36,26,1,0,0,"quickservice",0.59236002,1.483,0,0
72753,"Vermont",5037,6.3000002,0.89999998,22,3,94,31,1,0,1,"other",0.70582998,3.2690001,0,0
72025,"New York",12983,50,2.8,24,2,46,11,0,0,0,"quickservice",0.47329,1.624,0,1
50483,"Mississippi",39212,80,8,27,2,109,23,0,0,0,"quickservice",0.37678,0.89200002,0,1
68109,"Kentucky",40222,48.700001,2.9000001,12,1,74,12,0,0,0,"quickservice",0.59135002,2.2750001,0,1
18065,"Ohio",45229,50,3,31,4,122,43,1,0,0,"quickservice",0.20618001,1.3,0,0
59417,"Arizona",85250,81.900002,8.1999998,10,1,170,26,0,0,1,"fastcasual",0.59358001,2.5020001,0,1
31310,"Georgia",30220,84.400002,3.7,28,4,196,36,1,0,0,"fastcasual",0.48958001,1.117,0,0
11189,"Wisconsin",53405,50,3,22,2,161,18,0,0,1,"quickservice",0.5011,1.321,0,1
28495,"Pennsylvania",18436,16.5,5.0999999,26,1,54,11,0,0,0,"quickservice",0.55928999,1.909,0,1
19011,"Florida",33414,76.199997,7.5999999,20,3,168,5,0,0,0,"other",0.75632,2.641,0,1
21168,"Colorado",80108,61.799999,6.1999998,15,1,50,27,1,0,0,"quickservice",1.2015899,4.7719998,0,1
52628,"Mississippi",38603,11.6,1.3,20,1,14,15,0,0,1,"fastcasual",0.34582999,0.86199999,0,0
50449,"Utah",84081,77.5,7.6999998,23,1,60,23,0,0,0,"fastcasual",0.72987002,2.3069999,0,1
55240,"Delaware",19954,90.800003,45.400002,27,1,56,18,0,0,0,"quickservice",0.57292002,2.092,0,0
22546,"Ohio",44515,49.700001,3,30,2,30,12,0,0,0,"quickservice",0.42677999,0.963,0,0
51200,"New Jersey",8629,96.199997,30.1,11,1,130,25,0,0,0,"quickservice",0.54956001,1.424,0,1
22930,"Colorado",80215,87.800003,8.8000002,36,1,10,3,0,0,0,"quickservice",0.56524998,3.1110001,0,1
9032,"Michigan",49508,86,8.6000004,36,4,154,10,0,0,0,"quickservice",0.48616001,1.307,0,1
47079,"Indiana",46150,16.1,1.7,17,3,84,13,0,0,0,"quickservice",0.71562999,1.149,0,1
6117,"Indiana",46385,76.099998,7.5999999,21,1,100,26,0,0,0,"quickservice",0.68472999,1.827,0,0
23998,"Colorado",81526,2.7,1.3,41,1,20,37,1,0,0,"quickservice",0.58767998,2.3310001,0,1
33101,"Utah",84103,79.099998,7.9000001,6,2,94,28,0,1,0,"other",0.53775001,3.484,0,0
41837,"New Jersey",8879,99.599998,10,10,4,120,25,0,1,0,"other",0.72508001,2.859,0,1
28347,"Maryland",20854,83.800003,8.3999996,11,1,26,31,1,0,0,"quickservice",1.9264801,8.835,1,1
45811,"Florida",32953,43.400002,8.6999998,11,2,22,4,0,0,0,"fastcasual",0.5147,1.8430001,0,1
6149,"Kentucky",40104,0,0,12,1,10,8,0,0,0,"other",0.40469,0.81400001,0,1
33014,"Florida",32257,81.099998,8.1000004,24,3,57,24,0,0,0,"quickservice",0.54113001,1.697,0,0
68230,"California",91790,94.800003,3,19,4,90,11,0,0,0,"fastcasual",0.66402,3.638,0,1
74780,"Illinois",62557,1,0.1,24,3,92,6,0,0,0,"quickservice",0.36453,0.71600002,0,0
57589,"California",90640,86,2.8,36,4,226,17,0,0,0,"quickservice",0.47437999,3.852,0,1
38511,"North Carolina",27839,11.3,1.4,35,2,119,19,0,1,1,"quickservice",0.32352999,0.71600002,0,1
63620,"Florida",32514,28.700001,1.7,12,3,114,2,0,0,0,"fastcasual",0.43992001,1.409,0,1
41121,"Indiana",46784,14.3,1.9,6,2,49,42,0,1,0,"fastcasual",0.4912,1.572,0,1
28529,"Michigan",49503,82.699997,8.3000002,32,2,38,10,0,0,0,"quickservice",0.3211,0.98799998,0,1
68989,"Tennessee",37027,78.5,7.8000002,23,1,114,12,0,0,0,"quickservice",1.14257,4.4330001,0,1
71873,"North Carolina",27884,4.6999998,0.40000001,7,4,194,20,0,0,1,"other",0.57678998,1.311,0,1
7889,"Illinois",62864,66.300003,2,14,1,20,23,0,0,0,"quickservice",0.40035999,0.89300001,0,0
5665,"Nevada",89145,100,10,17,2,76,29,1,0,1,"quickservice",0.56524003,1.455,0,1
55140,"Oregon",97862,75.300003,2.3,34,1,44,40,0,1,0,"fastcasual",0.37625,1.406,0,1
28110,"Virginia",23603,79.900002,8,19,4,101,13,0,0,0,"fastcasual",0.56721997,2.323,0,0
49758,"Michigan",49534,81.300003,6.9000001,12,3,88,24,1,0,0,"quickservice",0.58125001,1.5549999,0,0
12672,"Oklahoma",74136,50,3,16,4,204,24,0,1,0,"quickservice",0.37873,1.987,0,1
73254,"Virginia",24578,44.799999,2.7,36,1,54,11,0,0,0,"other",0.47143,2.198,1,0
72779,"Kentucky",40475,35.799999,2.2,20,1,90,15,0,0,0,"other",0.41654,1.525,0,1
69578,"Kentucky",42160,2.5,0.2,6,3,96,11,0,0,0,"other",0.47411001,0.69700003,0,1
70043,"Pennsylvania",15057,60.799999,30.4,26,1,4,46,1,0,0,"other",0.69041997,1.72,0,1
53293,"Pennsylvania",18062,51.099998,4.0999999,33,2,9,12,0,0,0,"quickservice",0.73263001,2.4619999,0,0
48491,"Texas",75223,50,3,7,5,219,30,0,1,0,"quickservice",0.35949001,0.95200002,0,0
57750,"New York",10977,100,10,37,1,90,6,0,0,0,"quickservice",0.60549003,3.9519999,0,1
9126,"Tennessee",37616,8.1000004,1.2,4,4,268,24,0,1,1,"other",0.37092,1.163,1,1
26690,"Illinois",62362,0,0,17,1,20,24,0,0,0,"fastcasual",0.38749999,0.46799999,0,1
30607,"Pennsylvania",19047,67.800003,33.900002,22,1,30,6,0,0,0,"other",0.81099999,3.3169999,0,1
71733,"Wyoming",82054,8.1000004,1,22,3,148,11,0,0,0,"quickservice",0.38387001,1.668,0,1
61194,"Massachusetts",1940,89.800003,37.900002,9,2,79,16,0,0,0,"quickservice",1.06239,5.3660002,0,0
43584,"Illinois",62234,87.199997,2.5999999,35,2,82,10,0,0,0,"quickservice",0.52288997,1.268,0,1
40234,"California",91706,48.799999,2.8,33,1,10,15,0,0,0,"other",0.51231998,2.855,0,0
69869,"Alabama",36611,91,9.1000004,39,5,341,16,0,0,0,"quickservice",0.30362999,0.847,0,1
1207,"Texas",78615,2,0.30000001,13,1,20,13,0,0,0,"quickservice",0.65625,1.742,0,1
52176,"Pennsylvania",18610,50,3,36,1,14,38,1,0,0,"other",0.52468002,1.577,0,1
24211,"Ohio",44287,6.9000001,0.5,34,1,67,18,0,0,0,"other",0.49838999,1.2130001,0,1
51108,"Pennsylvania",16057,44,6.0999999,44,1,40,20,0,0,0,"quickservice",0.45203,1.628,0,1
34762,"California",92071,49.799999,3,16,3,80,31,1,0,0,"quickservice",0.71100003,3.2349999,0,1
6571,"California",92065,34.799999,2.0999999,9,1,6,19,0,0,0,"quickservice",0.76273,3.835,0,1
52241,"Mississippi",39564,44.700001,1.3,31,3,258,24,0,1,0,"quickservice",0.59527999,1.533,0,1
74373,"Oklahoma",74867,0.60000002,0,32,1,40,42,1,0,0,"quickservice",0.41249999,0.583,0,1
68998,"New Jersey",8225,94.400002,47.200001,16,3,58,34,1,0,0,"quickservice",0.65511,2.4460001,0,1
8071,"New Hampshire",3812,48.5,2.9000001,11,3,78,45,0,1,0,"quickservice",0.35278001,1.642,0,1
54788,"Missouri",65641,2.8,0.40000001,28,2,260,33,0,1,0,"other",0.40059999,1.199,0,1
24809,"Kansas",66002,6.8000002,1.1,19,1,4,27,0,1,0,"quickservice",0.44521001,0.87599999,0,1
7285,"Missouri",63852,0,0,28,2,92,9,0,0,0,"fastcasual",0.35156,0.55699998,0,0
41650,"New Jersey",8558,72.900002,36.400002,19,1,64,23,0,0,0,"fastcasual",1.5423599,6.6890001,0,1
53579,"Illinois",60448,71.800003,7.1999998,28,1,94,19,0,0,0,"quickservice",0.95208001,2.8099999,0,1
51355,"Florida",33629,50,10,6,2,12,35,0,1,0,"quickservice",0.96661001,3.6500001,0,1
9519,"West Virginia",25541,18.299999,1.2,28,2,83,12,0,0,1,"fastcasual",0.48199001,1.1900001,0,0
25371,"Idaho",83813,0,0,30,1,40,46,0,1,0,"quickservice",0.72817999,2.322,0,0
15674,"Kentucky",42724,49.700001,5,14,1,94,18,0,1,1,"quickservice",0.57564998,1.544,0,1
20101,"Maryland",21237,53.299999,5.3000002,37,2,59,25,0,1,1,"quickservice",0.61172003,2.2639999,1,1
13873,"Missouri",65781,4.8000002,0.69999999,38,2,66,26,0,0,0,"quickservice",0.48082,1.311,0,1
52,"New York",11212,98.099998,10,30,1,74,7,0,0,0,"quickservice",0.28347999,3.9170001,0,0
18873,"Ohio",44017,59.900002,4.6999998,21,4,183,14,0,0,0,"quickservice",0.56199002,1.28,0,1
19135,"Oklahoma",73647,12.9,0.40000001,15,4,53,33,0,1,0,"other",0.4851,0.89499998,0,1
65348,"Georgia",30296,93.199997,9.3000002,7,2,69,7,0,0,1,"fastcasual",0.50809997,1.0319999,0,1
65949,"Florida",32177,59.700001,6,19,4,354,17,0,0,0,"other",0.32357001,0.99400002,0,1
58500,"Alabama",35476,96.099998,7,5,5,214,34,0,1,0,"quickservice",0.34057,1.293,0,1
473,"Texas",78237,10,1.5,11,2,24,15,0,0,1,"quickservice",0.26701999,0.60399997,0,1
62059,"Georgia",30680,83.300003,7.5999999,8,2,206,28,1,0,1,"quickservice",0.53266001,1.304,1,0
28654,"Virginia",23666,90,9,30,2,136,16,0,0,1,"quickservice",0.55414999,2.05,0,1
58460,"North Carolina",27591,48.599998,2.9000001,20,1,38,36,1,0,0,"fastcasual",0.50998002,1.375,0,1
2078,"Michigan",49060,41.900002,3.5999999,20,1,7,10,0,0,0,"quickservice",0.62994999,1.904,0,1
58786,"Colorado",81621,33.900002,3.4000001,16,3,126,34,0,1,0,"quickservice",0.71522999,5.5219998,1,1
50593,"Rhode Island",2813,95.400002,9.5,40,1,40,38,1,0,1,"other",0.69349003,3.098,0,1
65202,"Minnesota",55920,50.700001,1.5,32,1,88,11,0,0,0,"other",0.74616998,1.86,0,1
61817,"North Carolina",28105,50,3,15,2,153,45,0,1,0,"other",0.63845998,2.1210001,1,1
66625,"Kentucky",42701,60.599998,5.9000001,16,4,82,13,0,0,0,"quickservice",0.47821999,1.55,0,1
10585,"Louisiana",70769,91.900002,9.1999998,11,4,106,13,0,0,0,"quickservice",0.88494003,2.079,0,1
15813,"Pennsylvania",15483,64.900002,17.9,23,1,120,9,0,0,0,"quickservice",0.38482001,1.017,0,1
16841,"California",92109,46.400002,2.8,7,2,100,19,0,0,0,"quickservice",0.64477998,7.1729999,0,0
31348,"New Jersey",8021,82.599998,41.299999,24,2,100,13,0,0,0,"quickservice",0.48326999,1.6160001,0,1
